Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
326	-35.48665	122.99364	-2.0248914	-557.1626	0.0	0.0	0.0	0.0	50.473682	0.0	0.0	-43.277164	49.66846	6.043998	-117.19324	-0.00012336743	0.0001883553	0.00013909454	-0.00071513245	-1.5974045e-08	-0.004939091	6.344635e-12	-5.3260743e-07	1097.5284	-990.7719	3.8860954e-08	-3.3478557e-08	0	0	3.0	2.6660569	0.018863095	327000	3436.130847930908
327	-7.220371	5.333915	-2.4942043	-25.467663	0.0	0.0	0.0	0.0	31.8125	0.0	0.0	-54.452164	52.87503	-2.9651008	-169.53618	-1.6752098e-05	8.858605e-05	0.00025688764	-0.00026124646	-3.695488e-08	-0.005875568	-2.8303475e-12	-1.5024921e-06	776.47314	-679.6946	1.4863753e-08	-1.1863522e-08	0	0	5.0	2.6643012	0.015199189	328000	3452.183919429779
328	-15.013038	28.328114	-1.775467	-113.98606	0.0	0.0	0.0	0.0	68.35714	0.0	0.0	-3.9212964	7.9510283	4.754593	-84.21677	2.0650054e-05	6.09774e-05	0.00029445137	-0.00015654683	4.053116e-09	-0.010194863	-3.2014213e-13	-1.015897e-07	233.7234	-190.27554	3.9685886e-09	-2.0126856e-09	0	0	79.0	2.6629212	0.005470651	329000	3467.931345462799
329	-31.863802	106.44138	-1.8930608	-457.5659	0.0	0.0	0.0	0.0	50.705883	0.0	0.0	-58.882195	67.40227	-0.029392958	-167.53586	0.00062960427	0.0010769992	0.002586274	-0.0003588067	-2.157688e-08	-0.00918487	-3.4051481e-12	-2.643985e-06	524.19775	-478.4963	6.9725957e-07	-5.992752e-07	0	0	4.0	2.618571	0.01925166	330000	3484.506493806839
330	-35.696663	87.6213	-1.6314607	-283.46826	0.0	0.0	0.0	0.0	74.22222	0.0	0.0	-77.76187	45.24659	-1.8251214	-145.4201	0.00011117253	0.00028314287	0.0010137417	-0.00035814685	-1.3828277e-08	-0.00823609	-1.3315002e-12	3.887282e-07	233.42537	-166.81958	3.4460843e-08	-1.820146e-08	0	0	4.0	2.616409	0.010706473	331000	3499.4624660015106
331	-72.04599	219.2459	-3.752468	-799.1853	0.0	0.0	0.0	0.0	64.0	0.0	0.0	-81.42147	60.220596	0.41613102	-162.86514	0.00026451776	0.0005106816	0.001168993	-0.0002599035	-7.6651574e-08	-0.018461201	6.2718754e-12	1.6684719e-06	1490.2147	-1047.1558	1.6392038e-07	-1.4082826e-07	0	0	79.0	2.6142094	0.008420582	332000	3515.0058929920197
332	-76.20642	159.23822	-1.5945954	-432.18976	0.0	0.0	0.0	0.0	99.833336	0.0	0.0	-90.08603	68.46903	-2.9269292	-177.27527	0.00040060972	0.00050919934	0.0013034949	-0.00020874408	-2.193451e-08	-0.013672242	1.3875251e-11	-2.686665e-07	1034.8607	-886.1359	2.1573645e-07	-1.8681068e-07	0	0	34.0	2.5326	0.01265358	333000	3528.665219068527
333	-78.30016	208.02753	-2.4142327	-666.67053	0.0	0.0	0.0	0.0	74.888885	0.0	0.0	-112.76064	76.988556	-0.8075938	-183.83856	-0.0006743498	0.0006789431	0.0002598925	-0.0015280839	1.8894672e-08	-0.018388234	-2.7663191e-11	2.080654e-06	332.1643	-277.04663	4.1435197e-07	-3.5761013e-07	0	0	78.0	2.5053258	0.011539734	334000	3543.6080169677734
334	-187.29308	257.2537	-4.8315206	-551.1042	0.0	0.0	0.0	0.0	182.33333	0.0	0.0	-137.07368	57.62466	-1.1586633	-185.14668	-0.0002498168	0.00074170914	0.00051408214	-0.0015357994	1.7881393e-09	-0.006508247	-3.0631782e-12	2.0016914e-06	96.963356	-54.297497	2.6957693e-07	-2.2913835e-07	0	0	2.0	2.5783734	0.013177267	335000	3556.4295675754547
335	-32.093983	95.374855	-1.8059378	-388.7129	0.0	0.0	0.0	0.0	59.733334	0.0	0.0	-72.74813	49.60581	-1.5265992	-131.61586	0.00029765803	0.0005196095	0.0013563266	-0.00037142367	-1.4305114e-08	-0.0039178184	7.486961e-12	4.2522263e-08	619.5346	-463.6889	1.4048946e-07	-1.2205193e-07	0	0	3.0	2.5802796	0.01427514	336000	3572.7377994060516
336	-7.8552513	7.1289945	-2.8030107	-35.57401	0.0	0.0	0.0	0.0	36.925926	0.0	0.0	-17.382593	14.904117	5.3685985	-95.89497	8.4354915e-06	5.582099e-05	0.000115484465	-0.0001238829	5.00679e-09	-0.0056474134	3.783498e-13	9.8310444e-08	375.66882	-346.33368	3.1800023e-09	-1.3460351e-09	0	0	4.0	2.582159	0.011719917	337000	3591.9631979465485
337	-6.561454	3.4353998	-2.5631917	-17.060366	0.0	0.0	0.0	0.0	28.095238	0.0	0.0	-5.2843122	3.860103	5.8095098	-25.830612	1.2148123e-05	4.8872917e-05	0.00012680818	-0.00012795336	3.33786e-08	-0.018276349	9.749783e-13	4.841388e-07	33.18295	-21.139784	2.1554853e-09	-6.048936e-10	0	0	79.0	2.5824304	0.0107114315	338000	3610.7208185195923
338	-13.1617985	17.590366	-3.0920935	-65.200836	0.0	0.0	0.0	0.0	81.454544	0.0	0.0	-9.101357	4.4908276	3.6570868	-12.935724	1.4649621e-05	4.7678743e-05	0.00013397122	-0.00012788491	-9.536744e-10	-0.006557453	-4.8748917e-13	8.605173e-08	13.832064	-5.868426	2.5245197e-09	1.5372525e-10	0	0	3.0	2.529141	0.020138325	339000	3625.6860790252686
339	-6.7673745	4.830159	-1.8834003	-20.453417	0.0	0.0	0.0	0.0	31.52174	0.0	0.0	-5.9157996	2.1500158	5.9297915	-11.208119	-6.733009e-05	4.754809e-05	8.8467146e-05	-0.00015855127	5.6028364e-09	-0.004993883	1.2441888e-12	8.033231e-08	54.61387	-28.123444	5.2483173e-09	-4.116441e-09	0	0	4.0	2.5277922	0.013204411	340000	3643.911115169525
340	-11.540364	19.919355	-1.6486958	-84.03091	0.0	0.0	0.0	0.0	58.733334	0.0	0.0	-10.095918	3.98328	-2.3250275	-13.683962	4.5801302e-05	6.432783e-05	0.00014791591	-0.00010301708	-7.629395e-09	-0.005299889	-1.3969839e-12	-1.3637465e-07	13.619623	-2.455346	3.857328e-09	5.7584906e-09	0	0	3.0	2.5274072	0.013481822	341000	3660.071928024292
341	-24.715044	40.000328	-1.550542	-104.57132	0.0	0.0	0.0	0.0	115.4	0.0	0.0	-12.190242	2.6260192	-0.3933859	-13.860983	-7.597505e-05	4.9085524e-05	7.235678e-06	-0.00020900648	-9.083748e-08	-0.010607855	-1.1859811e-12	1.1436095e-07	36.426163	-25.96315	6.586481e-09	-3.809128e-09	0	0	4.0	2.5268102	0.021370174	342000	3673.3554940223694
342	-39.49964	51.75924	-2.3844793	-112.69582	0.0	0.0	0.0	0.0	177.33333	0.0	0.0	-19.479609	3.3614874	-7.2446623	-21.243305	-3.3124525e-05	4.7558355e-05	0.00018547277	-0.00028172007	-1.9371509e-08	-0.0029488057	-5.8025763e-13	4.885683e-07	23.953302	-14.80858	3.103208e-09	-2.3444757e-09	0	0	3.0	2.5262878	0.018594934	343000	3686.317892551422
343	-11.747038	17.143866	-2.0111308	-75.1619	0.0	0.0	0.0	0.0	62.3125	0.0	0.0	-18.805958	5.2450204	-6.18492	-23.647926	-2.8472106e-05	9.7488395e-05	0.0002855513	-0.00030968303	6.103516e-08	-0.0053427345	-2.910383e-12	-1.2801398e-06	100.54327	-86.3585	1.02884075e-08	-8.222369e-09	0	0	3.0	2.5270672	0.013241011	344000	3702.8311536312103
344	-36.548107	98.84059	-2.2366347	-363.6879	0.0	0.0	0.0	0.0	72.333336	0.0	0.0	-30.413448	33.482296	8.552244	-83.42319	0.00033866664	0.00045985737	0.001198359	-0.0002157028	8.010864e-08	-0.0145679545	-1.6516424e-12	9.903265e-07	437.30554	-291.88165	1.5083728e-07	-1.3150654e-07	0	0	79.0	2.5299368	0.011152768	345000	3718.9658019542694
345	-17.363106	36.796238	-1.4785818	-121.34437	0.0	0.0	0.0	0.0	72.77778	0.0	0.0	-23.957224	22.589657	1.0511763	-81.2794	3.888825e-05	0.00010183979	0.00014201115	-0.00025138445	-2.5272369e-08	-0.0058214613	1.544322e-12	-1.7180632e-07	135.93697	-118.65813	9.861854e-09	-7.252061e-09	0	0	6.0	2.4765449	0.012729484	346000	3733.4036090373993
346	-29.474277	45.200397	-2.0888898	-119.529144	0.0	0.0	0.0	0.0	127.8	0.0	0.0	-67.86164	54.888126	-2.24089	-172.28278	-0.0008127382	0.0011483675	0.00015420746	-0.0033390203	1.2755394e-08	-0.0051946887	2.5152986e-11	3.3527667e-06	405.936	-232.7042	6.649876e-07	-5.87997e-07	0	0	4.0	2.4735477	0.010730682	347000	3746.6841752529144
347	-55.82837	123.01817	-2.0393603	-357.0913	0.0	0.0	0.0	0.0	90.57143	0.0	0.0	-59.96286	26.818796	-4.2560163	-87.877846	0.000914264	0.00088979694	0.002672578	-0.00046764547	2.628565e-08	-0.010654527	-1.306762e-11	4.4087774e-06	110.4955	-84.752235	6.163776e-07	-5.2389163e-07	0	0	3.0	2.4737916	0.014357596	348000	3761.133859395981
348	-11.034404	24.088902	-2.0522068	-112.62799	0.0	0.0	0.0	0.0	48.94737	0.0	0.0	-23.539524	14.70601	-1.064671	-49.74067	-0.00021455673	0.0002285825	0.0002522515	-0.0006981592	-5.0544738e-08	-0.003527747	-3.0267984e-12	-5.362056e-07	98.68722	-68.297646	6.673582e-08	-6.220771e-08	0	0	4.0	2.4742062	0.01734722	349000	3778.9548256397247
349	-7.141773	3.8962612	-2.7921305	-15.573266	0.0	0.0	0.0	0.0	30.117647	0.0	0.0	-33.08798	27.99036	0.82624793	-78.14833	-0.00020767731	0.00023224621	0.00021696149	-0.0006068684	-2.5510788e-08	-0.0024815982	-1.2441888e-12	-7.059296e-07	126.04679	-64.32225	6.4373324e-08	-5.9497914e-08	0	0	2.0	2.4747002	0.021803929	350000	3795.8168251514435
350	-24.134295	69.6081	-1.6135193	-301.94336	0.0	0.0	0.0	0.0	57.294117	0.0	0.0	-57.258663	61.28233	3.34497	-151.18166	-0.00013776973	0.00016024325	0.00013658847	-0.00054383476	5.0544738e-08	-0.011293056	-2.564775e-12	1.2068418e-06	804.1502	-683.98956	3.0222218e-08	-2.5015977e-08	0	0	13.0	2.4744735	0.011458038	351000	3812.9884872436523
351	-13.802697	20.597351	-3.0303223	-77.63955	0.0	0.0	0.0	0.0	75.545456	0.0	0.0	-15.666573	8.119399	2.4183862	-29.15361	3.8386092e-06	4.0923213e-05	0.0001178371	-0.00015464996	-5.197525e-08	-0.004020209	-4.5110936e-13	1.8159918e-07	48.17253	-27.873781	1.6984996e-09	-7.938846e-10	0	0	3.0	2.4726691	0.012888643	352000	3828.3648092746735
352	-46.487602	152.88947	-2.4373062	-638.3364	0.0	0.0	0.0	0.0	62.375	0.0	0.0	-61.647343	67.59708	4.436246	-152.72832	6.963148e-05	0.0001256349	0.0002571348	-0.000118514756	-6.3180923e-09	-0.0055802986	-5.0677045e-12	-3.2751868e-07	726.5395	-433.23538	1.2700285e-08	-1.0546862e-08	0	0	3.0	2.4724681	0.03235469	353000	3845.994611263275
353	-36.066452	43.971542	-4.704569	-98.250824	0.0	0.0	0.0	0.0	180.66667	0.0	0.0	-25.336273	5.777909	-6.7688236	-39.45093	5.9683994e-06	4.0615516e-05	0.00017911755	-7.820269e-05	-1.1920929e-08	-0.0032497386	2.2919267e-13	-2.611156e-07	53.32661	-45.75972	1.4205265e-09	-1.3750934e-09	0	0	4.0	2.4719844	0.01111696	354000	3859.0661108493805
354	-6.4399896	3.124222	-2.327892	-14.636079	0.0	0.0	0.0	0.0	26.432432	0.0	0.0	-6.881201	8.567591	0.48356438	-71.06323	2.5195879e-05	4.263468e-05	0.00014742883	-4.029041e-05	1.6212464e-08	-0.0046062926	1.1932571e-12	1.39052725e-08	90.98533	-68.410416	2.292588e-09	1.0550533e-07	0	0	4.0	2.471705	0.02148145	355000	3881.9019889831543
355	-11.287527	21.536077	-1.8645278	-104.23572	0.0	0.0	0.0	0.0	49.8	0.0	0.0	-5.1710863	4.620566	3.3119843	-27.567522	-0.00027795948	7.480494e-05	-3.0675204e-05	-0.00047587417	-1.4305114e-08	-0.0035176044	9.895303e-13	-1.6769249e-08	110.94093	-75.0708	7.228504e-08	-7.036242e-08	0	0	6.0	2.4705744	0.011233246	356000	3899.7848529815674
356	-13.408276	29.982893	-2.3442774	-140.04068	0.0	0.0	0.0	0.0	51.789474	0.0	0.0	-12.724395	8.957228	-1.8920283	-26.48736	-2.085544e-06	4.4618657e-05	0.00016485801	-0.00011835201	6.67572e-08	-0.0138262715	-1.1132215e-12	2.354824e-08	60.984695	-36.04622	1.4735123e-09	-8.6834473e-10	0	0	57.0	2.4667234	0.012108059	357000	3918.269207715988
357	-21.878817	65.20868	-2.9076335	-282.61368	0.0	0.0	0.0	0.0	52.0	0.0	0.0	-33.89026	35.173965	-1.7113128	-84.97025	8.3803925e-06	5.010055e-05	0.0001513192	-0.00013398216	3.8146972e-08	-0.014949782	4.8748917e-13	2.1878249e-07	134.91747	-110.603584	2.9946978e-09	-1.3854407e-09	0	0	79.0	2.419833	0.010775995	358000	3935.5251910686493
358	-20.786694	70.05734	-1.9557272	-341.59348	0.0	0.0	0.0	0.0	45.31818	0.0	0.0	-43.82822	43.252125	-2.8040123	-107.43186	0.00012547402	0.00025765956	0.0007173781	-0.00016183895	2.8252602e-08	-0.00855451	1.542503e-12	1.2071328e-06	75.29095	-24.223415	2.851292e-08	-2.1755978e-08	0	0	2.0	2.4099593	0.034382325	359000	3953.8552498817444
359	-5.599161	2.256429	-1.8866731	-11.070351	0.0	0.0	0.0	0.0	22.875	0.0	0.0	-25.471079	27.622	-1.5405526	-71.96855	1.8259612e-06	5.781377e-05	0.00016436406	-0.000107540516	-4.696846e-08	0.00045057273	2.6557245e-13	4.467146e-07	36.35439	-29.216845	2.8388982e-09	-1.6460892e-09	0	0	2.0	2.4098606	0.01950663	360000	3972.997273683548
360	-18.179337	56.116653	-1.9270372	-268.84964	0.0	0.0	0.0	0.0	47.61905	0.0	0.0	-33.582203	33.145386	-0.8306842	-85.50975	1.7646926e-05	7.4591866e-05	0.00024817162	-9.869959e-05	1.3589859e-08	-0.003616367	1.7826096e-13	-4.418605e-07	46.774338	-13.025238	2.1339386e-09	-2.1453728e-10	0	0	2.0	2.4090889	0.028614366	361000	3992.200490951538
361	-60.54726	58.148945	-2.3983138	-118.696205	0.0	0.0	0.0	0.0	257.0	0.0	0.0	-30.730299	6.597223	-0.98679876	-36.782413	6.794301e-05	8.164866e-05	0.00018776068	-5.661964e-05	-8.845329e-08	-0.0013379906	1.4078978e-12	-1.0647982e-08	140.55818	-92.43186	7.836871e-09	6.4856565e-08	0	0	5.0	2.4089289	0.015077232	362000	4004.9035131931305
362	-13.92755	37.258743	-2.0476708	-184.34256	0.0	0.0	0.0	0.0	44.954544	0.0	0.0	-26.913435	20.971169	-1.3766627	-61.310196	-9.2126946e-05	0.0003628212	0.00067634933	-0.0012275503	1.9550324e-08	-0.013267542	7.683411e-12	1.7868449e-06	63.62303	-55.36499	1.2155111e-07	-1.1077712e-07	0	0	35.0	2.4109628	0.012451106	363000	4023.743151664734
363	-10.959238	19.828608	-2.7542021	-96.601494	0.0	0.0	0.0	0.0	49.45	0.0	0.0	-12.949061	11.190235	-0.04864216	-25.458364	2.7251184e-05	9.16386e-05	0.00021191756	-0.00037024717	3.3378602e-09	-0.015566208	1.2369128e-12	2.9362287e-08	12.4202	-8.465631	8.73181e-09	-3.8658627e-09	0	0	79.0	2.4157617	0.010926765	364000	4041.8640053272247
364	-9.811445	19.440092	-1.7242891	-96.19878	0.0	0.0	0.0	0.0	45.095238	0.0	0.0	-4.9390664	3.3792098	0.16832018	-16.12362	-1.3340683e-05	0.000104208775	0.00029142783	-0.00025790767	-4.23193e-09	-0.006570379	-1.7462298e-12	-7.55748e-08	68.90574	-56.78681	1.0120552e-08	-6.1632544e-09	0	0	4.0	2.4185002	0.011988478	365000	4060.268189430237
365	-31.719513	74.25515	-1.5248649	-241.64384	0.0	0.0	0.0	0.0	76.22222	0.0	0.0	-36.9055	20.623793	0.5279994	-61.652927	-0.00010879069	0.00012999309	0.00015788851	-0.00036786508	4.0769578e-08	-0.0064456514	6.257324e-13	8.712955e-08	80.128044	-47.03785	1.8116166e-08	-1.3518288e-08	0	0	3.0	2.4178	0.007883634	366000	4075.4021456241608
366	-12.555152	17.550781	-2.708476	-67.03116	0.0	0.0	0.0	0.0	76.0	0.0	0.0	-26.249842	23.513052	-0.57967544	-127.113106	-0.00045993467	0.0005663615	0.0002504082	-0.0042691254	-5.0097704e-08	-0.014514907	-8.149073e-13	4.708879e-06	165.48305	-131.38528	4.589582e-07	-4.1360775e-07	0	0	32.0	2.4160886	0.012748972	367000	4091.0701513290405
367	-5.905653	2.7154512	-1.8074785	-12.117583	0.0	0.0	0.0	0.0	24.09091	0.0	0.0	-15.386305	17.367622	-1.2259774	-53.6363	-0.00017888767	0.00073657307	0.0015178923	-0.0018160492	4.4345857e-08	-0.0033180928	-2.3283065e-13	7.521091e-07	79.19616	-68.07413	2.4587723e-07	-2.2856894e-07	0	0	4.0	2.409498	0.011023704	368000	4113.961224079132
368	-20.652906	58.9906	-2.3250842	-263.17258	0.0	0.0	0.0	0.0	54.77778	0.0	0.0	-40.573757	37.259224	1.6419945	-90.72365	-0.00085335865	0.0008413431	0.00029761007	-0.0019829697	3.71933e-08	-0.0047771456	-1.7520506e-11	2.9216978e-06	138.35785	-92.67575	8.7729586e-07	-7.881542e-07	0	0	4.0	2.407514	0.010383948	369000	4132.121278762817
369	-10.265086	21.009148	-2.4145455	-105.96227	0.0	0.0	0.0	0.0	45.0	0.0	0.0	-14.212607	12.4302225	1.5088501	-31.273832	-2.7909491e-05	0.00011314432	0.00030689768	-0.00033925532	2.4199485e-08	-0.0035478822	-8.949428e-13	3.1149563e-07	6.8282766	-4.536905	1.10357945e-08	-8.864246e-09	0	0	4.0	2.4056325	0.009908052	370000	4151.061139345169
370	-5.8417625	2.0429976	-2.0351694	-9.99309	0.0	0.0	0.0	0.0	24.129032	0.0	0.0	-12.835998	20.178453	4.6940584	-66.35613	-7.3543697e-06	6.382067e-05	0.0001518469	-0.00014437118	3.0994414e-08	-0.006247917	-8.149073e-13	1.9685733e-07	20.385365	-12.628948	3.0488863e-09	-8.310712e-10	0	0	5.0	2.4036171	0.010414808	371000	4172.163562297821
371	-30.881508	70.319664	-2.9508033	-229.6375	0.0	0.0	0.0	0.0	76.22222	0.0	0.0	-34.66052	21.17665	1.7276618	-64.7623	5.1500738e-05	0.00010879273	0.00023755722	-0.00013994984	1.4305114e-08	-0.01140664	5.0931705e-14	-1.5246924e-07	30.930046	-26.780697	8.129903e-09	-5.9289604e-09	0	0	79.0	2.4014344	0.008244475	372000	4187.399340629578
372	-8.1829195	10.189768	-2.8555915	-54.093628	0.0	0.0	0.0	0.0	39.434784	0.0	0.0	-8.512744	8.212541	1.539422	-63.997066	-2.6053483e-06	6.0921746e-05	0.00014406862	-0.0001980156	4.6253206e-08	-0.0070842444	-2.211891e-12	1.4998601e-07	84.17111	-61.26288	3.826132e-09	-2.2551885e-09	0	0	10.0	2.3558679	0.0125806825	373000	4206.610340118408
373	-6.0908284	2.8194537	-1.9604905	-12.998722	0.0	0.0	0.0	0.0	24.846153	0.0	0.0	-4.245723	3.4587185	6.3246346	-14.725324	-9.106694e-06	4.6193207e-05	9.8164426e-05	-0.00017100642	2.0503998e-08	-0.006808862	1.4551915e-13	2.7539193e-07	13.557084	-9.301575	2.2210238e-09	-1.78057e-09	0	0	6.0	2.3494723	0.0092063295	374000	4231.34375333786
374	-5.766705	3.32966	-1.6971161	-16.589075	0.0	0.0	0.0	0.0	25.428572	0.0	0.0	-18.710594	22.988981	5.747011	-63.064598	6.334616e-05	0.00010901368	0.0003379212	-0.00011132925	6.437302e-09	-0.004107908	-1.378794e-12	1.5099097e-07	283.11856	-256.6389	4.732953e-09	-2.3316302e-09	0	0	3.0	2.343853	0.009615103	375000	4250.754847049713
375	-12.363934	23.187778	-2.1996174	-107.003586	0.0	0.0	0.0	0.0	54.944443	0.0	0.0	-21.918846	14.92867	-0.9776652	-40.66348	1.990388e-05	5.0789666e-05	0.00019509345	-9.972416e-05	2.0384789e-08	-0.005122379	-6.548362e-13	-5.5747616e-08	108.9983	-92.750175	2.9660636e-09	-1.6612531e-09	0	0	3.0	2.3403478	0.02212188	376000	4268.7084238529205
376	-5.9942446	2.4927032	-2.1326125	-12.4631405	0.0	0.0	0.0	0.0	23.926828	0.0	0.0	-2.8330758	2.4251873	0.19067693	-14.05653	-6.237242e-07	4.3767897e-05	9.820692e-05	-0.00011049316	7.152557e-09	-0.0131152095	8.8766684e-13	-5.8551574e-08	4.092219	-2.043429	1.89878e-09	-1.5541077e-09	0	0	18.0	2.3375518	0.014030515	377000	4293.529955148697
377	-5.3508844	1.9646467	-2.8180904	-10.355642	0.0	0.0	0.0	0.0	23.136364	0.0	0.0	-57.2409	68.2437	3.7198882	-149.37018	-0.0002877562	0.00037011693	5.4137665e-05	-0.0008346824	-4.61936e-09	-0.010738751	7.2759575e-14	1.6490758e-06	450.09204	-397.76395	1.2635722e-07	-1.121402e-07	0	0	9.0	2.3235621	0.015016578	378000	4313.117151021957
378	-24.309586	84.5131	-2.3980968	-402.1476	0.0	0.0	0.0	0.0	45.238094	0.0	0.0	-40.21566	39.1431	-0.8728206	-94.418434	0.00038783514	0.0006178689	0.0016083294	-8.576107e-05	-2.026558e-08	-0.0053524952	1.0077201e-11	2.8542167e-06	220.60934	-181.0401	2.0865494e-07	-1.7780197e-07	0	0	4.0	2.3190217	0.01831403	379000	4332.277453422546
379	-5.7273283	3.1933963	-1.9123929	-15.758962	0.0	0.0	0.0	0.0	24.904762	0.0	0.0	-65.95535	66.83489	-1.118583	-153.39987	-0.0001027661	0.00017970355	0.00024016749	-0.00041426462	-6.4611434e-08	-0.0018046239	1.5133992e-12	-8.1415e-07	150.62541	-78.07529	2.1402531e-08	-1.8010054e-08	0	0	4.0	2.3176646	0.015844548	380000	4350.540695905685
380	-17.086079	47.83759	-2.2770338	-219.43413	0.0	0.0	0.0	0.0	51.789474	0.0	0.0	-47.875404	40.6262	-0.6930375	-98.95857	3.3252494e-05	5.2888434e-05	0.00013113907	-6.466755e-05	-6.1273575e-08	-0.003569184	-5.3842087e-13	3.886685e-08	583.8535	-546.32733	2.240787e-09	-1.3173806e-09	0	0	3.0	2.3178875	0.014504564	381000	4368.312309741974
381	-12.776189	30.943514	-1.9450761	-150.55937	0.0	0.0	0.0	0.0	47.42857	0.0	0.0	-11.63999	8.649033	1.7235973	-21.114628	3.5285244e-05	5.2305655e-05	0.00011595909	-8.485722e-05	-4.482269e-08	-0.013330573	4.3655746e-14	1.2619766e-07	56.902874	-38.666355	3.085448e-09	-1.8255812e-09	0	0	79.0	2.3184762	0.0077171326	382000	4386.364061594009
382	-6.020484	3.240416	-1.4202983	-17.158403	0.0	0.0	0.0	0.0	25.307692	0.0	0.0	-5.781557	4.935409	13.211896	-29.069662	-5.641977e-06	3.1188138e-05	7.876044e-05	-0.00010125665	4.696846e-08	-0.0051444955	-5.675247e-13	1.301812e-07	30.012379	-26.80909	1.0111335e-09	-3.3206227e-10	0	0	3.0	2.281262	0.016270705	383000	4409.200261116028
383	-28.04589	102.687485	-1.7611858	-498.4906	0.0	0.0	0.0	0.0	45.272728	0.0	0.0	-53.225845	66.293945	21.420553	-145.45235	-0.001035784	0.001462916	8.552661e-05	-0.0032932805	-9.596348e-09	-0.010994437	-2.2089807e-11	1.90578e-06	376.63672	-324.41632	1.7404786e-06	-1.5634394e-06	0	0	4.0	2.2794123	0.03187287	384000	4427.483591794968
384	-6.98385	3.5638573	-3.327362	-20.70735	0.0	0.0	0.0	0.0	30.8	0.0	0.0	-18.059673	16.8881	-1.570508	-80.21621	0.00011303337	0.00015997971	0.000491346	-0.00022006256	4.518032e-08	-0.004135065	-1.717126e-12	-7.956445e-07	251.9601	-213.26723	3.0577976e-08	-2.8904024e-08	0	0	2.0	2.2774072	0.025578214	385000	4445.101748943329
385	-30.347157	78.55198	-2.1978176	-278.64212	0.0	0.0	0.0	0.0	65.818184	0.0	0.0	-38.750626	43.394627	-1.3908525	-105.14345	-8.4419924e-05	0.00015245745	8.702476e-05	-0.00044918153	-2.682209e-08	0.00024943842	-1.9936123e-12	-9.707188e-08	110.40129	-91.26795	1.7828839e-08	-1.4959666e-08	0	0	2.0	2.275793	0.021724345	386000	4460.8510501384735
386	-11.624672	20.548674	-1.973761	-91.703766	0.0	0.0	0.0	0.0	57.35294	0.0	0.0	-11.838096	6.2149034	-3.0084214	-40.42447	-4.1275598e-05	5.1912295e-05	9.306718e-05	-0.00015837222	-3.71933e-08	-0.005490337	-2.0372681e-12	-9.454031e-08	76.360115	-53.26304	3.9122097e-09	-3.5760368e-09	0	0	3.0	2.2742872	0.018919664	387000	4478.05327630043
387	-13.585626	21.940447	-1.8835756	-71.29163	0.0	0.0	0.0	0.0	81.875	0.0	0.0	-5.0359263	5.072325	-1.210042	-13.942602	6.39299e-05	6.003607e-05	0.0001460145	-3.1402567e-05	6.341934e-08	-0.009045038	9.094947e-13	8.027919e-08	54.55636	-43.829384	5.289191e-09	-4.6968465e-09	0	0	15.0	2.272504	0.014374114	388000	4493.116490840912
388	-7.3294096	4.534791	-2.6168096	-21.593254	0.0	0.0	0.0	0.0	32.533333	0.0	0.0	-8.996353	4.22692	-4.910289	-25.576584	2.5279618e-05	6.44851e-05	0.00017209974	-0.00013816298	-6.341934e-08	-0.006152107	4.5110936e-13	-9.023497e-10	54.48705	-47.766	4.8078808e-09	-4.064158e-09	0	0	6.0	2.2739956	0.013654955	389000	4513.862515449524
389	-6.402759	2.3172095	-2.914325	-12.515509	0.0	0.0	0.0	0.0	25.307692	0.0	0.0	-3.1616411	1.7762352	-1.758955	-9.4599495	-1.6724947e-07	2.4238463e-05	0.000105881365	-5.6426972e-05	-1.7881394e-08	-0.006369943	-7.639755e-13	-7.7298566e-08	4.4368343	-2.4528012	5.9597044e-10	-2.1128013e-10	0	0	3.0	2.2748451	0.014432545	390000	4536.90841126442
390	-41.565414	108.91345	-2.2132142	-401.54733	0.0	0.0	0.0	0.0	81.916664	0.0	0.0	-0.83884436	10.544257	27.038412	-62.98134	0.00018001629	0.00035526004	0.0010622481	-0.00035522995	1.0967255e-07	-0.009135462	-1.3551471e-11	-6.571652e-08	4034.8296	-3463.6294	5.3025403e-08	-6.581903e-09	0	0	5.0	2.2744708	0.013954592	391000	4552.813432455063
391	-8.226668	7.2538986	-1.7531564	-30.165	0.0	0.0	0.0	0.0	39.863636	0.0	0.0	-16.575195	10.951201	28.92245	-81.42221	7.902439e-05	0.00013356497	0.00036020158	-0.0003126004	-2.0980835e-08	-0.004681315	-3.7252905e-12	2.4221944e-07	253.17212	-215.73357	2.4082667e-08	-2.2862702e-08	0	0	3.0	2.2736826	0.010330681	392000	4571.256480932236
